episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths,info/learner/default_policy/num_agent_steps_trained,info/learner/default_policy/learner_stats/allreduce_latency,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
37.15998547227321,-8.248910051860015,18.733530598316356,252.0,0,2,2772,2772,2772,2772,252,252,2772,2772,False,10,11,bb9ea_00000,66b91710397f487c9213db1d8635a4ed,2022-08-25_10-35-26,1661416526,2.2424888610839844,34.43350267410278,1016625,zet4,192.168.70.36,34.43350267410278,0,11,11.606678009033203,2772,2772,2772,2772,37.15998547227321,-8.248910051860015,18.733530598316356,252.0,0,"[11.869813990943209, 12.278106301471125, 35.27764194871325, -8.248910051860015, 33.50580452308123, 0.9096304236403758, 13.992783266007883, 24.94151395402051, 37.15998547227321, 25.64893615487275]","[252, 252, 252, 252, 252, 252, 252, 252, 252, 252]",3092.143,0.43,586258.033,611.782,411.912,2.047,2772,2772,2772,2772,69.33333333333333,74.23333333333333,"[11.869813990943209, 12.278106301471125, 35.27764194871325, -8.248910051860015, 33.50580452308123, 0.9096304236403758, 13.992783266007883, 24.94151395402051, 37.15998547227321, 25.64893615487275]","[252, 252, 252, 252, 252, 252, 252, 252, 252, 252]",128.0,0.0,0.4499999999999999,4.999999999999999e-05,8.888872528076172,0.07780506337682407,8.808076604207356,0.0006439010302225749,0.006646251392950816,9.025284767150879,0.0
49.865906869231395,-8.248910051860015,21.85112760955346,252.0,2,2,3024,3024,3024,3024,252,252,3024,3024,False,12,12,bb9ea_00000,66b91710397f487c9213db1d8635a4ed,2022-08-25_10-35-28,1661416528,2.587265968322754,37.02076864242554,1016625,zet4,192.168.70.36,37.02076864242554,0,12,11.606678009033203,3024,3024,3024,3024,49.865906869231395,-8.248910051860015,21.85112760955346,252.0,2,"[11.869813990943209, 12.278106301471125, 35.27764194871325, -8.248910051860015, 33.50580452308123, 0.9096304236403758, 13.992783266007883, 24.94151395402051, 37.15998547227321, 25.64893615487275, 25.012318462246586, 49.865906869231395]","[252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252]",2930.875,0.418,602327.677,594.963,423.556,2.019,3024,3024,3024,3024,73.225,74.44999999999999,"[11.869813990943209, 12.278106301471125, 35.27764194871325, -8.248910051860015, 33.50580452308123, 0.9096304236403758, 13.992783266007883, 24.94151395402051, 37.15998547227321, 25.64893615487275, 25.012318462246586, 49.865906869231395]","[252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252]",128.0,0.0,0.4499999999999999,4.999999999999999e-05,6.558168538411459,0.25177383720874785,6.296299123764038,-0.0002765615781148275,0.022434920334265765,9.09020217259725,0.0
49.865906869231395,-8.248910051860015,21.85112760955346,252.0,0,2,3276,3276,3276,3276,252,252,3276,3276,False,12,13,bb9ea_00000,66b91710397f487c9213db1d8635a4ed,2022-08-25_10-35-31,1661416531,2.4095871448516846,39.43035578727722,1016625,zet4,192.168.70.36,39.43035578727722,0,13,11.606678009033203,3276,3276,3276,3276,49.865906869231395,-8.248910051860015,21.85112760955346,252.0,0,"[11.869813990943209, 12.278106301471125, 35.27764194871325, -8.248910051860015, 33.50580452308123, 0.9096304236403758, 13.992783266007883, 24.94151395402051, 37.15998547227321, 25.64893615487275, 25.012318462246586, 49.865906869231395]","[252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252]",2762.73,0.383,658052.925,563.022,447.585,2.025,3276,3276,3276,3276,76.86666666666666,74.5,"[11.869813990943209, 12.278106301471125, 35.27764194871325, -8.248910051860015, 33.50580452308123, 0.9096304236403758, 13.992783266007883, 24.94151395402051, 37.15998547227321, 25.64893615487275, 25.012318462246586, 49.865906869231395]","[252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252]",128.0,0.0,0.6750000000000003,4.999999999999999e-05,8.77184804280599,-0.7181448856989543,9.479325834910075,-0.0029481093088785807,0.015802924330152734,9.175646050771077,0.0
88.88100675751947,-8.248910051860015,26.624288552350258,252.0,2,2,3528,3528,3528,3528,252,252,3528,3528,False,14,14,bb9ea_00000,66b91710397f487c9213db1d8635a4ed,2022-08-25_10-35-33,1661416533,2.6753623485565186,42.10571813583374,1016625,zet4,192.168.70.36,42.10571813583374,0,14,11.606678009033203,3528,3528,3528,3528,88.88100675751947,-8.248910051860015,26.624288552350258,252.0,2,"[11.869813990943209, 12.278106301471125, 35.27764194871325, -8.248910051860015, 33.50580452308123, 0.9096304236403758, 13.992783266007883, 24.94151395402051, 37.15998547227321, 25.64893615487275, 25.012318462246586, 49.865906869231395, 88.88100675751947, 21.645501660742614]","[252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252]",2574.719,0.37,680551.547,533.563,472.297,1.935,3528,3528,3528,3528,79.175,74.5,"[11.869813990943209, 12.278106301471125, 35.27764194871325, -8.248910051860015, 33.50580452308123, 0.9096304236403758, 13.992783266007883, 24.94151395402051, 37.15998547227321, 25.64893615487275, 25.012318462246586, 49.865906869231395, 88.88100675751947, 21.645501660742614]","[252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252]",128.0,0.0,0.6750000000000003,4.999999999999999e-05,9.205044110616049,-0.3636876841386159,9.558161544799805,0.0020203451315561932,0.015659855510251397,9.048516750335693,0.0
88.88100675751947,-8.248910051860015,26.624288552350258,252.0,0,2,3780,3780,3780,3780,252,252,3780,3780,False,14,15,bb9ea_00000,66b91710397f487c9213db1d8635a4ed,2022-08-25_10-35-36,1661416536,2.8569540977478027,44.96267223358154,1016625,zet4,192.168.70.36,44.96267223358154,0,15,11.606678009033203,3780,3780,3780,3780,88.88100675751947,-8.248910051860015,26.624288552350258,252.0,0,"[11.869813990943209, 12.278106301471125, 35.27764194871325, -8.248910051860015, 33.50580452308123, 0.9096304236403758, 13.992783266007883, 24.94151395402051, 37.15998547227321, 25.64893615487275, 25.012318462246586, 49.865906869231395, 88.88100675751947, 21.645501660742614]","[252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252]",2614.625,0.393,640701.102,552.948,455.739,2.171,3780,3780,3780,3780,79.94999999999999,74.35000000000001,"[11.869813990943209, 12.278106301471125, 35.27764194871325, -8.248910051860015, 33.50580452308123, 0.9096304236403758, 13.992783266007883, 24.94151395402051, 37.15998547227321, 25.64893615487275, 25.012318462246586, 49.865906869231395, 88.88100675751947, 21.645501660742614]","[252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252]",128.0,0.0,0.6750000000000003,4.999999999999999e-05,8.567783896128336,-0.7782346645991007,9.333017476399739,0.001159614324569702,0.019260666345978804,8.957505321502685,0.0
88.88100675751947,-8.248910051860015,31.008964852414124,252.0,2,2,4032,4032,4032,4032,252,252,4032,4032,False,16,16,bb9ea_00000,66b91710397f487c9213db1d8635a4ed,2022-08-25_10-35-41,1661416541,4.91273832321167,49.87541055679321,1016625,zet4,192.168.70.36,49.87541055679321,0,16,11.606678009033203,4032,4032,4032,4032,88.88100675751947,-8.248910051860015,31.008964852414124,252.0,2,"[11.869813990943209, 12.278106301471125, 35.27764194871325, -8.248910051860015, 33.50580452308123, 0.9096304236403758, 13.992783266007883, 24.94151395402051, 37.15998547227321, 25.64893615487275, 25.012318462246586, 49.865906869231395, 88.88100675751947, 21.645501660742614, 81.71849351711036, 41.684904388612004]","[252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252]",2774.723,0.425,592635.048,567.376,444.15,2.196,4032,4032,4032,4032,92.1125,74.6125,"[11.869813990943209, 12.278106301471125, 35.27764194871325, -8.248910051860015, 33.50580452308123, 0.9096304236403758, 13.992783266007883, 24.94151395402051, 37.15998547227321, 25.64893615487275, 25.012318462246586, 49.865906869231395, 88.88100675751947, 21.645501660742614, 81.71849351711036, 41.684904388612004]","[252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252]",128.0,0.0,0.6750000000000003,4.999999999999999e-05,9.060914293924968,-0.566436763604482,9.620388253529866,-0.002376961708068848,0.010315212333679795,9.004911549886067,0.0
88.88100675751947,-8.248910051860015,31.008964852414124,252.0,0,2,4284,4284,4284,4284,252,252,4284,4284,False,16,17,bb9ea_00000,66b91710397f487c9213db1d8635a4ed,2022-08-25_10-35-45,1661416545,3.338106632232666,53.21351718902588,1016625,zet4,192.168.70.36,53.21351718902588,0,17,11.606678009033203,4284,4284,4284,4284,88.88100675751947,-8.248910051860015,31.008964852414124,252.0,0,"[11.869813990943209, 12.278106301471125, 35.27764194871325, -8.248910051860015, 33.50580452308123, 0.9096304236403758, 13.992783266007883, 24.94151395402051, 37.15998547227321, 25.64893615487275, 25.012318462246586, 49.865906869231395, 88.88100675751947, 21.645501660742614, 81.71849351711036, 41.684904388612004]","[252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252]",2896.26,0.43,586550.837,564.462,446.443,2.255,4284,4284,4284,4284,87.72500000000001,74.7,"[11.869813990943209, 12.278106301471125, 35.27764194871325, -8.248910051860015, 33.50580452308123, 0.9096304236403758, 13.992783266007883, 24.94151395402051, 37.15998547227321, 25.64893615487275, 25.012318462246586, 49.865906869231395, 88.88100675751947, 21.645501660742614, 81.71849351711036, 41.684904388612004]","[252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252]",128.0,0.0,0.6750000000000003,4.999999999999999e-05,8.96180534362793,0.062473601972063385,8.889127190907796,0.0012594739596048991,0.015117963529096024,8.885843086242676,0.0
110.05690231787625,-8.248910051860015,39.574534861021384,252.0,2,2,4536,4536,4536,4536,252,252,4536,4536,False,18,18,bb9ea_00000,66b91710397f487c9213db1d8635a4ed,2022-08-25_10-35-47,1661416547,2.4305012226104736,55.64401841163635,1016625,zet4,192.168.70.36,55.64401841163635,0,18,11.606678009033203,4536,4536,4536,4536,110.05690231787625,-8.248910051860015,39.574534861021384,252.0,2,"[11.869813990943209, 12.278106301471125, 35.27764194871325, -8.248910051860015, 33.50580452308123, 0.9096304236403758, 13.992783266007883, 24.94151395402051, 37.15998547227321, 25.64893615487275, 25.012318462246586, 49.865906869231395, 88.88100675751947, 21.645501660742614, 81.71849351711036, 41.684904388612004, 106.14128754188262, 110.05690231787625]","[252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252]",2845.922,0.443,569147.923,564.549,446.374,2.239,4536,4536,4536,4536,70.45,74.45,"[11.869813990943209, 12.278106301471125, 35.27764194871325, -8.248910051860015, 33.50580452308123, 0.9096304236403758, 13.992783266007883, 24.94151395402051, 37.15998547227321, 25.64893615487275, 25.012318462246586, 49.865906869231395, 88.88100675751947, 21.645501660742614, 81.71849351711036, 41.684904388612004, 106.14128754188262, 110.05690231787625]","[252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252]",128.0,0.0,0.6750000000000003,4.999999999999999e-05,9.57417008082072,0.025596666025618713,9.539354737599691,-0.0014435331026713054,0.013657071574664373,8.82312084833781,0.0
110.05690231787625,-8.248910051860015,39.574534861021384,252.0,0,2,4788,4788,4788,4788,252,252,4788,4788,False,18,19,bb9ea_00000,66b91710397f487c9213db1d8635a4ed,2022-08-25_10-35-50,1661416550,3.1766204833984375,58.82063889503479,1016625,zet4,192.168.70.36,58.82063889503479,0,19,11.606678009033203,4788,4788,4788,4788,110.05690231787625,-8.248910051860015,39.574534861021384,252.0,0,"[11.869813990943209, 12.278106301471125, 35.27764194871325, -8.248910051860015, 33.50580452308123, 0.9096304236403758, 13.992783266007883, 24.94151395402051, 37.15998547227321, 25.64893615487275, 25.012318462246586, 49.865906869231395, 88.88100675751947, 21.645501660742614, 81.71849351711036, 41.684904388612004, 106.14128754188262, 110.05690231787625]","[252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252]",2928.459,0.436,577386.981,580.045,434.449,2.28,4788,4788,4788,4788,84.63999999999999,74.56,"[11.869813990943209, 12.278106301471125, 35.27764194871325, -8.248910051860015, 33.50580452308123, 0.9096304236403758, 13.992783266007883, 24.94151395402051, 37.15998547227321, 25.64893615487275, 25.012318462246586, 49.865906869231395, 88.88100675751947, 21.645501660742614, 81.71849351711036, 41.684904388612004, 106.14128754188262, 110.05690231787625]","[252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252]",128.0,0.0,0.6750000000000003,4.999999999999999e-05,9.033890628814698,-0.24183963785568874,9.265065224965413,-0.003019607067108154,0.015799909138610395,8.838318252563477,0.0
110.05690231787625,-8.248910051860015,45.07425844834063,252.0,2,2,5040,5040,5040,5040,252,252,5040,5040,False,20,20,bb9ea_00000,66b91710397f487c9213db1d8635a4ed,2022-08-25_10-35-54,1661416554,3.190976619720459,62.01161551475525,1016625,zet4,192.168.70.36,62.01161551475525,0,20,11.606678009033203,5040,5040,5040,5040,110.05690231787625,-8.248910051860015,45.07425844834063,252.0,2,"[11.869813990943209, 12.278106301471125, 35.27764194871325, -8.248910051860015, 33.50580452308123, 0.9096304236403758, 13.992783266007883, 24.94151395402051, 37.15998547227321, 25.64893615487275, 25.012318462246586, 49.865906869231395, 88.88100675751947, 21.645501660742614, 81.71849351711036, 41.684904388612004, 106.14128754188262, 110.05690231787625, 105.8713960905054, 83.27214537792226]","[252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252]",2973.918,0.457,551651.674,605.413,416.245,2.297,5040,5040,5040,5040,90.89999999999999,75.17500000000001,"[11.869813990943209, 12.278106301471125, 35.27764194871325, -8.248910051860015, 33.50580452308123, 0.9096304236403758, 13.992783266007883, 24.94151395402051, 37.15998547227321, 25.64893615487275, 25.012318462246586, 49.865906869231395, 88.88100675751947, 21.645501660742614, 81.71849351711036, 41.684904388612004, 106.14128754188262, 110.05690231787625, 105.8713960905054, 83.27214537792226]","[252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252, 252]",128.0,0.0,0.6750000000000003,4.999999999999999e-05,9.523250961303711,-0.25112817287445066,9.767509047190348,0.0017734030882517497,0.010177784317939498,8.787975629170736,0.0
